Timestamp,Channel,CPU,Event type,Contents,TID,Prio,PID,Source
09:41:51.278 068 599,kernel_2,2,sched_wakeup,"comm=gdbus, tid=7738, prio=20, target_cpu=1, context.packet_seq_num=0, context.cpu_id=2",468,20,468,
09:41:51.278 068 861,kernel_2,2,kmem_kfree,"call_site=0xffffffff8147a8ef, ptr=0x0, context.packet_seq_num=0, context.cpu_id=2",468,20,468,
09:41:51.278 069 114,kernel_2,2,syscall_exit_sendmsg,"ret=72, context.packet_seq_num=0, context.cpu_id=2",468,20,468,[net/socket.c:0]
09:41:51.278 078 038,kernel_1,1,power_cpu_idle,"state=4294967295, cpu_id=1, context.packet_seq_num=0, context.cpu_id=1",0,20,,
09:41:51.278 078 581,kernel_1,1,rcu_utilization,"s=Start context switch, context.packet_seq_num=0, context.cpu_id=1",0,20,,
09:41:51.278 078 692,kernel_1,1,rcu_utilization,"s=End context switch, context.packet_seq_num=0, context.cpu_id=1",0,20,,
09:41:51.278 079 088,kernel_1,1,sched_switch,"prev_comm=swapper/1, prev_tid=0, prev_prio=20, prev_state=0, next_comm=gdbus, next_tid=7738, next_prio=20, context.packet_seq_num=0, context.cpu_id=1",0,20,,
09:41:51.278 080 206,kernel_1,1,syscall_exit_poll,"ret=1, ufds=140173035704512, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[fs/select.c:0]
09:41:51.278 081 175,kernel_1,1,syscall_entry_write,"fd=8, buf=140173169913040, count=8, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[fs/read_write.c:0]
09:41:51.278 081 600,kernel_1,1,syscall_exit_write,"ret=8, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[fs/read_write.c:0]
09:41:51.278 082 423,kernel_1,1,syscall_entry_recvmsg,"fd=6, msg=140173169912768, flags=1073741824, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[net/socket.c:0]
09:41:51.278 082 997,kernel_1,1,skb_copy_datagram_iovec,"skbaddr=0xffff880781a14e00, len=16, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,
09:41:51.278 083 577,kernel_1,1,kmem_kfree,"call_site=0xffffffff8147ac54, ptr=0x0, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,
09:41:51.278 083 770,kernel_1,1,syscall_exit_recvmsg,"ret=16, msg=140173169912768, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[net/socket.c:0]
09:41:51.278 085 632,kernel_1,1,syscall_entry_poll,"ufds=140173169912672, nfds=1, timeout_msecs=0, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[fs/select.c:0]
09:41:51.278 085 887,kernel_1,1,syscall_exit_poll,"ret=1, ufds=140173169912672, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[fs/select.c:0]
09:41:51.278 086 179,kernel_1,1,syscall_entry_recvmsg,"fd=6, msg=140173169912432, flags=1073741824, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[net/socket.c:0]
09:41:51.278 086 422,kernel_1,1,skb_copy_datagram_iovec,"skbaddr=0xffff880781a14e00, len=56, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,
09:41:51.278 086 695,kernel_1,1,skb_consume,"skbaddr=0xffff880781a14e00, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,
09:41:51.278 087 098,kernel_1,1,kmem_kfree,"call_site=0xffffffff81481687, ptr=0xffff8807f5bccc00, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,
09:41:51.278 087 406,kernel_1,1,kmem_cache_free,"call_site=0xffffffff81533927, ptr=0xffff880781a14e00, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,
09:41:51.278 087 534,kernel_1,1,kmem_kfree,"call_site=0xffffffff8147ac54, ptr=0x0, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,
09:41:51.278 087 678,kernel_1,1,syscall_exit_recvmsg,"ret=56, msg=140173169912432, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[net/socket.c:0]
09:41:51.278 089 353,kernel_1,1,syscall_entry_write,"fd=8, buf=140173169913040, count=8, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[fs/read_write.c:0]
09:41:51.278 089 572,kernel_1,1,syscall_exit_write,"ret=8, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[fs/read_write.c:0]
09:41:51.278 090 222,kernel_1,1,syscall_entry_write,"fd=8, buf=140173169913024, count=8, context.packet_seq_num=0, context.cpu_id=1",7738,20,7736,[fs/read_write.c:0]
